app_id,app_name,review,timestamp_created,recommended,votes_helpful,votes_funny,weighted_vote_score,steam_purchase,received_for_free,author.steamid,author.num_games_owned,author.num_reviews
292030,The Witcher 3: Wild Hunt,Isn't Geralt hot enough to get both Yennefer and Triss ? I guess I watched too much harem anime...,2021-01-23 02:37:58,True,0,0,0.0,True,False,76561198040150323,51,37
292030,The Witcher 3: Wild Hunt,"Very Fun, Would play again!",2021-01-23 02:32:01,True,0,0,0.0,True,False,76561198040190687,54,1
292030,The Witcher 3: Wild Hunt,NICE GAME,2021-01-23 02:29:06,True,0,0,0.0,True,False,76561198413847345,13,4
292030,The Witcher 3: Wild Hunt,"🎁
🎁’[h1] [b]‘官方奖励免费活动链接:→  https://usnhskhf.work/  
适度游戏益脑 沉迷游戏伤身 [/b] [/h1]
'-.............................................
-.............................................
-.............................................
第一人称射击，美术风格跟漫画式的过场让人眼前一亮，旁白看着也挺有意思，但也就仅此而已，实际玩起来并想象中的好玩。游戏中玩家根据给出的任务目标，控制好燃料与食物资源并移动到任务目标所在飞船上开始搜索，同时获取其他的材料资源来打造武器等装备，也就是捡垃圾的部分了。

之所以说想象中的好玩，主要是FPS方面实在一点都不爽，射击手感也不太好，单纯是捡垃圾的话很容易生腻。当然中途觉得腻了，你也可以选择当跑酷党，一上来就去舰桥下载地图，然后直接冲着目标零件去就行，如果选择全搜的话就太浪费时间了，仅适合热衷于捡垃圾的玩家。

游戏品质是没有太大问题，不过要说最影响游戏体验的话，还是路痴DEBUFF，真的是恶心人。说是有25%机率移动到错误的地方，但是每次都是等到我移动到有任务目标的飞船上时触发，还不是一两次而是连着四五次，本身食物跟燃料都是足够的，这样一搞下来就全都消耗完了，只能被迫登陆到飞船上捡垃圾。

如果制作组是想通过这种恶心人的DEBUFF来强行增加玩家的游玩时间，那么只会适得其反，游戏比较独特的美术风格也难以挽救过于重复的场景设计，本身FPS打得也不是那么爽，捡垃圾捡着捡着特别烦躁，加上音乐听多了也很烦，玩到中途就直接开着外置音乐来降低烦躁感了。你再搞个这么恶心人的DEBUFF，要是机率真像数字标着倒还好，遇到了只能说脸黑，连着五次都这样我只想对着制作人一拳超人。

另外提醒一下感兴趣且准备入手的玩家，中途打了一定进度的时候千万不要再在主菜单点新游戏，特喵直接是把整个进程给重置了，还以为是换掉当轮游玩的人物重新游玩，所以千万别手贱XD可惜的是游戏并不支持多人，要是多人联机捡垃圾打打怪，游戏重复性过高的问题估计也不会被那么多玩家吐槽了。",2021-01-23 02:25:30,True,39,0,0.7842262387275696,True,False,76561198326913512,69,28
292030,The Witcher 3: Wild Hunt,"Más optimizado que el 2, me corre en una Laptop gama media.

Si tienes novia o trabajo, cuidado, te meteras en el juego días y días, no podras salir del juego, es demasiado inmersivo.

y lo peor, cuando te des cuenta, notaras que solo llevaras el 2% del juego.

es hermoso",2021-01-23 02:22:29,True,0,0,0.0,True,False,76561198872374635,175,20
292030,The Witcher 3: Wild Hunt,Se um dia alguém falar que esse jogo é ruim na minha frente eu juro que bato na pessoa.,2021-01-23 02:21:38,True,1,0,0.523809552192688,True,False,76561198844659805,70,4
292030,The Witcher 3: Wild Hunt,"bom demais
",2021-01-23 02:04:42,True,0,0,0.0,True,False,76561198847379347,4,1
292030,The Witcher 3: Wild Hunt,great game,2021-01-23 02:00:52,True,0,0,0.0,False,False,76561199070346428,20,11
292030,The Witcher 3: Wild Hunt,对RPG无感 剧情也就那么回事没看进去,2021-01-23 01:53:41,False,0,1,0.4014598727226257,True,False,76561198339525870,31,3
292030,The Witcher 3: Wild Hunt,Obra prima!!!,2021-01-23 01:48:44,True,0,0,0.0,True,False,76561198957873353,32,1
292030,The Witcher 3: Wild Hunt,"kox giera 
",2021-01-23 01:45:50,True,0,0,0.0,True,False,76561198222661132,19,3
292030,The Witcher 3: Wild Hunt,말이 필요한가?,2021-01-23 01:42:39,True,0,0,0.0,True,False,76561198830132881,19,1
292030,The Witcher 3: Wild Hunt,神作，徜徉在自由的开放世界，仿佛身临其境。剧情也不错，风景更是一绝。,2021-01-23 01:32:44,True,0,0,0.0,True,False,76561198885418101,15,5
292030,The Witcher 3: Wild Hunt,"zajebista gierka, tak jak uwielbiałem gothic 3 tak ta gierka jest jeszcze lepsza pod każdym względem wiec w imieniu Bezimiennego, zapraszam po gierkę w której fabule zanurzysz się głębiej niż w wodzie w której morsował sam Robert Makłowicz",2021-01-23 01:31:30,True,0,0,0.0,True,False,76561199041017996,2,1
292030,The Witcher 3: Wild Hunt,"The game is enjoyable enough but...
-Combat has plenty of options but the game will play for you at times, takes away from player achievements.
-The Story is good so far but so much of it, listening to every nagging thought is getting old fast.
-The swords and armor having a level is retarded, how is it that this legendary warrior cannot use the same sword of the 8 guys he just killed. This feature is killing the game for me.
-The repairs and crafting I hate, its not my thing. never is.",2021-01-23 01:13:21,True,0,0,0.0,True,False,76561198020027165,208,105
292030,The Witcher 3: Wild Hunt,The only thing bigger than the world map is ur mom,2021-01-23 01:08:08,True,0,0,0.0,True,False,76561199001673284,111,11
292030,The Witcher 3: Wild Hunt,"Kesinlikle oynadığım en iyi oyun.Oyun sizi atmosferiyle,karakteriyle,yaşayan dünyasıyla içine çekiyor.Oyunu tam olarak Geralt'ın gözünden görüyormuşsunuz gibi hisettiriyor.Oyundaki her iki dlcyi de bitirdim.İkisi de o kadar çok hoşuma gitti ki (Özellikle Blood and Wine) sırf dlcleriyle çıksaydı bu oyun,gene güzel olurdu.Ana hikayesi ayrı güzel,karakterleri ayrı güzel.Bütün yan görevleri,soru işaretlerini yaptım.Ve hepsi o kadar güzeldi ki....Oyuna 10 üzerinden puan versem kesinlikle 10/10 veririm.",2021-01-23 00:42:16,True,0,0,0.0,False,False,76561198316530785,217,34
292030,The Witcher 3: Wild Hunt,"Ya her şey harika, her şey güzel ama bu ayak işleri acayip canımı sıkıyor. Ben sırtında 2 metre boyunda 2 kılıç taşıyan, şehre adımını attığında tüm haydutlarının götünü çıkartan Geralt'ım. Adamın götüne çivi çakarım gerekirse ama amına kodumun pembe götlü Dandelion piçi için afiş almaya gidiyorum. Sikerler abi böyle işi. Ayrıca Ciri'yi sikine takmaması da ayrı canımı sıktı. Bu saatten sonra Dandelion denen ibne babamı darağacından da alsa en büyük düşmanım olacak.",2021-01-23 00:39:35,True,0,0,0.0,True,False,76561198144057310,12,2
292030,The Witcher 3: Wild Hunt,Jogão da porra.,2021-01-23 00:20:29,True,0,0,0.0,True,False,76561198141110905,59,4
292030,The Witcher 3: Wild Hunt,De los mejores rpgs de los ultimos 20 años.,2021-01-23 00:19:46,True,0,0,0.0,True,False,76561198078482139,78,10
292030,The Witcher 3: Wild Hunt,better than cyberpoop,2021-01-23 00:19:31,True,0,0,0.0,False,False,76561198033304276,47,14
292030,The Witcher 3: Wild Hunt,"We all know you'll eventually play it, why not now? You get a pretty awesome story and great characters, not to mention the side quests aren't just chores to go through. Good rpg and do yourself a favor, get mods",2021-01-23 00:13:25,True,0,0,0.0,True,False,76561198116559597,44,7
292030,The Witcher 3: Wild Hunt,Bitirmeye kıyamıyorum.,2021-01-23 00:09:54,True,0,0,0.0,True,False,76561198246626952,206,26
292030,The Witcher 3: Wild Hunt,very foda,2021-01-23 00:04:31,True,0,0,0.0,True,False,76561198107351100,60,5
292030,The Witcher 3: Wild Hunt,"Histoire et personnages fantastiques, l'immersion est totale et le gameplay est des plus agreables!
",2021-01-22 23:30:40,True,0,0,0.0,True,False,76561198150433984,4,2
292030,The Witcher 3: Wild Hunt,best open world game i love it,2021-01-22 23:18:53,True,0,0,0.0,True,False,76561198299050034,89,6
292030,The Witcher 3: Wild Hunt,"我玩了这么长时间，这个游戏挺好玩的，原谅我不会说什么赞美的话
还有一点[spoiler]我永远喜欢希里雅[/spoiler]",2021-01-22 23:16:19,True,0,0,0.0,True,False,76561199039857291,8,5
292030,The Witcher 3: Wild Hunt,"I don't think anyone needs a review at this point, good game is good",2021-01-22 23:14:50,True,0,1,0.0,True,False,76561198080678414,287,4
292030,The Witcher 3: Wild Hunt,best game ever,2021-01-22 23:12:37,True,0,0,0.0,True,False,76561198181483795,31,2
292030,The Witcher 3: Wild Hunt,.,2021-01-22 23:09:08,True,0,0,0.0,True,False,76561198284494326,27,5
292030,The Witcher 3: Wild Hunt,çok güzel oynayın burdan enis abime selamlar lelelleyleyleyley,2021-01-22 23:04:58,True,0,0,0.0,True,False,76561198386661695,8,1
292030,The Witcher 3: Wild Hunt,"It's surprisingly large with a lot of open world opportunity, but also a clear path for linear progression. The characters and lore are fascinating, engaging and keep you wanting more. The game play is easy enough to understand to progress, but has layers for additional difficulty and is very rewarding to stray off course and battle/collect things. There's a TON to do, but you never feel inundated by the vastness, it's a very happy medium with a lot to love.",2021-01-22 22:59:01,True,0,0,0.0,True,False,76561198352439354,25,2
292030,The Witcher 3: Wild Hunt,bom,2021-01-22 22:58:01,True,0,0,0.0,True,False,76561198797047686,9,2
292030,The Witcher 3: Wild Hunt,best game ever made,2021-01-22 22:56:31,True,0,0,0.0,True,False,76561198868423923,48,1
292030,The Witcher 3: Wild Hunt,"Still better than Cyberpunk 2077
One of the best games ever made.",2021-01-22 22:44:10,True,0,0,0.0,True,False,76561197993334693,280,13
292030,The Witcher 3: Wild Hunt,"If you are a fan of open world games, at least try this game. The map is beautiful and well detailed, the storyline is incredible, the sidequests are perfect, the gameplay is decent, and the music is something else. Don't even bother playing Gwent you will lose.. a lot. Anyway, get this game for your own benefit.",2021-01-22 22:42:12,True,0,0,0.0,True,False,76561198869011330,22,4
292030,The Witcher 3: Wild Hunt,999,2021-01-22 22:27:49,True,0,0,0.0,True,False,76561198255687109,21,2
292030,The Witcher 3: Wild Hunt,"Безусловно одна из лучших и интереснейших игр. Если дать этой игре графику 21 года, то она встанет на 1 месте, обогнав по качеству киберпанк и другие топовые игры. 
Большое количество квестов, большие локации. Играть можно очень долго. Графика отличнейшая, текстуры очень четкие, нет мыла. Все очень просто, но при этом красиво и приятно. 
Каждая игровая локация имеет свои особенности. Например в велене мрачная погода и почти постоянно идет дождь. 
В общем игра классная, а если учитывать, что каждую распродажу она продается со всеми дополнениями всего за 450 рублей, то это вообще подарок судьбы. Однозначно стоит купить.",2021-01-22 22:23:33,True,0,0,0.0,True,False,76561198994938274,23,4
292030,The Witcher 3: Wild Hunt,kox,2021-01-22 22:18:26,True,0,0,0.0,True,False,76561198308507040,43,2
292030,The Witcher 3: Wild Hunt,"原本是买来补票的，最近玩完赛博朋克回来玩巫师。
“草尼玛的CDPR怎么会做出赛博朋克那坨玩意？”",2021-01-22 22:16:15,True,1,1,0.52173912525177,True,False,76561198863910434,60,11
292030,The Witcher 3: Wild Hunt,"Очень длинная бродилка)) Для любителей, вот геймплей перед покупкой https://youtu.be/ywLoQXVXaQY",2021-01-22 22:14:56,True,0,0,0.0,True,False,76561198882440127,11,4
292030,The Witcher 3: Wild Hunt,top,2021-01-22 22:10:47,True,0,0,0.0,True,False,76561198056090375,67,4
292030,The Witcher 3: Wild Hunt,POGGGGGCHAMP ez,2021-01-22 22:03:40,True,0,0,0.0,True,False,76561198853276137,17,3
292030,The Witcher 3: Wild Hunt,no co tu dużo mówić zajebista łot tego,2021-01-22 22:00:42,True,0,0,0.0,True,False,76561198350539379,61,6
292030,The Witcher 3: Wild Hunt,There needs to be a Witcher 4 made. This game was awesome.,2021-01-22 21:57:13,True,0,0,0.0,True,False,76561198878346949,4,1
292030,The Witcher 3: Wild Hunt,"Najlepsza gra w jaką kiedykolwiek grałem, bardzo polecam.",2021-01-22 21:52:41,True,0,0,0.0,True,False,76561199004646240,10,3
292030,The Witcher 3: Wild Hunt,gj,2021-01-22 21:49:29,True,0,1,0.523809552192688,True,False,76561199047839420,4,1
292030,The Witcher 3: Wild Hunt,"think of it CD projekt red  if you have made a more new expansions for the witcher 3 after blood and wine and fixed the bugs
i think people would have love it but still there is hope you do it",2021-01-22 21:46:14,True,0,0,0.0,True,False,76561198403635390,17,2
292030,The Witcher 3: Wild Hunt,"Wciągająca gra, ale warto moim zdaniem zagrać. Gameplay i fabuła genialne!",2021-01-22 21:35:54,True,0,0,0.0,True,False,76561198115537763,9,2
292030,The Witcher 3: Wild Hunt,"A great narrative with booooooooobs, what else can a guy ask for???
",2021-01-22 21:33:35,True,0,0,0.0,True,False,76561198442392350,48,7
292030,The Witcher 3: Wild Hunt,"ОТЛИЧНАЯ РПГ)))ОЛД ФАГАМ ЗАЙДЕТ ТОЧНО)
",2021-01-22 21:23:56,True,0,0,0.0,True,False,76561199006895588,21,1
292030,The Witcher 3: Wild Hunt,没什么需要讲的,2021-01-22 21:19:50,True,0,0,0.0,True,False,76561198220195440,168,56
292030,The Witcher 3: Wild Hunt,like dark souls but with witches,2021-01-22 21:19:05,True,0,0,0.0,True,False,76561198983515611,271,82
292030,The Witcher 3: Wild Hunt,yes?,2021-01-22 21:16:51,True,0,0,0.0,True,False,76561198992398418,4,2
292030,The Witcher 3: Wild Hunt,"After playing through the base game twice and now just finishing the DLC's. I can write my review with confidence. Never have I played a game so rewarding. Every aspect of this game I have fallen in love with. The game is incredibly story-rich, married with the combat it makes for a truly rewarding game. What I love about this game especially is that your decisions have consequences that make the game that so much more interactive. I would recommend highly this game to anybody, especially those that love an excellent story, with such good voice acting and mo-cap animations too.

I could talk about how much I enjoyed playing this game for hours, but I will try and keep my review brief.",2021-01-22 21:13:19,True,0,0,0.0,False,False,76561198070919036,227,12
292030,The Witcher 3: Wild Hunt,ИИИИИИИИУУУУУУУУУУУУУУ ИГРУЛЯ,2021-01-22 21:11:09,True,0,0,0.0,True,False,76561198136461143,46,2
292030,The Witcher 3: Wild Hunt,otimo jogo,2021-01-22 20:56:35,True,0,0,0.0,True,False,76561199101134482,3,2
292030,The Witcher 3: Wild Hunt,Enis cherryson,2021-01-22 20:50:40,True,0,0,0.0,True,False,76561199094215094,18,10
292030,The Witcher 3: Wild Hunt,bu oyunu övmek için kitap yazılır ama erindiğim için tek kelime ile açıklıyacağım : EFSANE!,2021-01-22 20:50:33,True,0,0,0.0,True,False,76561198849312196,18,2
292030,The Witcher 3: Wild Hunt,Very nice tiddies xD,2021-01-22 20:45:04,True,0,0,0.0,False,False,76561198176375646,15,2
292030,The Witcher 3: Wild Hunt,"Топ игра, советую всем!",2021-01-22 20:44:53,True,1,0,0.523809552192688,True,False,76561198308360704,17,1
292030,The Witcher 3: Wild Hunt,Anlatmaya gerek olmayan bir klasik. Müzikler başarılı oyun mekanikleri el biraz alışınca basit hale geliyor ama içerik ve hikaye olarak doyum oluşturan tatmin edici bir oyun.,2021-01-22 20:38:03,True,0,0,0.0,True,False,76561198261470039,25,1
292030,The Witcher 3: Wild Hunt,.,2021-01-22 20:21:54,True,0,0,0.0,True,False,76561198153445205,4,1
292030,The Witcher 3: Wild Hunt,Sensacional!,2021-01-22 20:20:09,True,0,0,0.0,True,False,76561199037106126,3,1
292030,The Witcher 3: Wild Hunt,Un excellent jeu que l'on m'a recommandé et que je ne regrette pas d'avoir acheté <3,2021-01-22 20:19:49,True,0,0,0.0,True,False,76561199050843456,1,1
292030,The Witcher 3: Wild Hunt,"Сижу вот третью неделю играю, балдеж!!!",2021-01-22 20:18:52,True,0,0,0.0,True,False,76561199120008376,3,1
292030,The Witcher 3: Wild Hunt,sdds,2021-01-22 20:13:08,True,0,0,0.0,True,False,76561198056468274,13,2
292030,The Witcher 3: Wild Hunt,.,2021-01-22 19:58:58,True,0,0,0.0,True,False,76561198372718987,57,9
292030,The Witcher 3: Wild Hunt,"Нету людей которые не слыхали об этой замечательной игре ! 
Одна с любимых сюжетных игр",2021-01-22 19:51:49,True,1,0,0.0,True,False,76561198219692041,159,31
292030,The Witcher 3: Wild Hunt,Что ещё можно сказать об одной из лучших игр современности?,2021-01-22 19:51:20,True,0,0,0.0,True,False,76561198451143947,2,1
292030,The Witcher 3: Wild Hunt,great fun,2021-01-22 19:43:36,True,0,0,0.0,True,False,76561198039994237,127,3
292030,The Witcher 3: Wild Hunt,Génial.,2021-01-22 19:37:37,True,0,0,0.0,True,False,76561198207178564,66,13
292030,The Witcher 3: Wild Hunt,"много болтовни, но вполне играбельно. сюжет интересен.",2021-01-22 19:35:25,True,0,0,0.0,True,False,76561198119499036,108,30
292030,The Witcher 3: Wild Hunt,good,2021-01-22 19:35:13,True,0,0,0.0,True,False,76561198116926833,88,10
292030,The Witcher 3: Wild Hunt,"Человек : Спасибо Геральт !!
Геральт : За что ?
Человек : За то  что спас мне жизнь 
Геральт : а , да",2021-01-22 19:33:38,True,0,0,0.0,True,False,76561198273074828,121,21
292030,The Witcher 3: Wild Hunt,каво,2021-01-22 19:32:13,True,0,0,0.0,True,False,76561198402715361,25,1
292030,The Witcher 3: Wild Hunt,"просто пушка,очень трогательная игра,вызывает незабываемые эмоции,заставляет ждать 4ю часть
ПЛЮСЫ:
+графика просто 
+сюжет заставляет пролить слезу,очень непридвиденные повороты
+атмосфера 
+оптимизация
+саундтреки
Минусы:
-иногда случаются баги,и отвлекаешся от игры

ВЫВОД
Посравнению с плюсами,один единственный минус который даже минусом назвать сложно так как в каждой игре есть баги
ОЧЕНЬ СОВЕТУЮ
любые деньги бы отдал,вызывает незабываемые эмоции
",2021-01-22 19:26:39,True,0,0,0.0,True,False,76561198977158133,19,5
292030,The Witcher 3: Wild Hunt,It's ok,2021-01-22 19:25:50,True,0,0,0.0,True,False,76561198056657810,92,3
292030,The Witcher 3: Wild Hunt,"Wiedźmin <3
",2021-01-22 19:21:21,True,0,0,0.0,True,False,76561198324212087,98,2
292030,The Witcher 3: Wild Hunt,"真特么的好
",2021-01-22 19:15:08,True,0,0,0.0,True,False,76561198796182989,20,1
292030,The Witcher 3: Wild Hunt,Никак вы б#лять не научитесь))),2021-01-22 19:14:15,True,0,0,0.0,True,False,76561198203307352,22,6
292030,The Witcher 3: Wild Hunt,"⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀ ⣀⣀⣤⣤⣤⣀⡀
⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀
⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆ ta bueno
⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆
⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆
⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠸⣼⡿
⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉
⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇compralo
⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇
⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇
⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠇
⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇
⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿",2021-01-22 19:10:18,True,0,0,0.0,True,False,76561198169862755,113,9
292030,The Witcher 3: Wild Hunt,karakterin sesine gıcık oldum kız tavlamaya çalışan kekolar gibi konuşuyor benlik değil skyrim devamke,2021-01-22 19:06:41,False,1,0,0.5020747184753418,True,False,76561198346328082,10,1
292030,The Witcher 3: Wild Hunt,"Отличная игра!
",2021-01-22 19:06:31,True,0,0,0.0,True,False,76561198990643045,5,2
292030,The Witcher 3: Wild Hunt,"Very immersive. They nail 13th century Europe in look and style. Fun game play. Days of Wine and Roses is a very good story. Combat is not tedious - if Arkham Asylum is a 10, this is about an 8. Combat might be too simple for hard core players. Voice acting top notch, I could criticise the lack of variety on non-mission NPCs but that is just the sprinkels on the frosting on this awesome cake.",2021-01-22 19:01:38,True,0,0,0.0,True,False,76561197970572563,61,2
292030,The Witcher 3: Wild Hunt,"Fajna gra na nudę, nie jest bardzo wymagająca, działa na moim 3 letnim laptopie ;D Polecam <3",2021-01-22 18:56:18,True,0,0,0.0,True,False,76561199047193291,2,2
292030,The Witcher 3: Wild Hunt,otima historia e jogabilidade,2021-01-22 18:44:29,True,0,0,0.0,True,False,76561198963219747,9,3
292030,The Witcher 3: Wild Hunt,Просто хороша гра!,2021-01-22 18:43:54,True,0,0,0.0,True,False,76561198970721108,19,14
292030,The Witcher 3: Wild Hunt,"《这款游戏可以作为一件艺术品来欣赏》

你将会在：中世纪、具有魔法的魔幻世界
你将扮演：出自凡人肉躯，却又拥有超乎常人的生命力、寿命、敏锐感知力的猎魔人！
你将拥有：一把可以杀灭所有怪物的银剑、一把让所有人类闭嘴的铁剑
你将要于：凶神恶煞的怪物追杀面前、人类尔虞我诈的夹缝之中 谋求一种平衡
你的目标：打败陆地上所有的昆特牌玩家！（哦才不是）
你的真正目标：找回女儿并保护她免受众多追求者的骚扰（为了避免剧透就说得通俗一点）
 
“我的徽章在颤抖，附近一定有昆特牌玩家！”
“我的徽章在颤抖，附近一定有女术士！”
“我的徽章在颤抖，附近又有炼金素材了！”
作为猎魔人，我们从不免费办事哦

新手小贴士Tips：
一定要熬过前期无人之地的任务，因为真的有点压抑，不过熬过之后去到诺城，一切又将豁然开朗起来！（还不是因为城里昆特牌玩家比较多!）不同地区的画风、氛围、人文环境都风格迥异，非常值得去入手！去体验！！！
",2021-01-22 18:42:44,True,0,1,0.0,True,False,76561198104209721,123,16
292030,The Witcher 3: Wild Hunt,Игра шедевр.,2021-01-22 18:31:17,True,0,0,0.0,True,False,76561198276382269,116,14
292030,The Witcher 3: Wild Hunt,Wciągający świat.,2021-01-22 18:27:50,True,0,0,0.0,True,False,76561198279469104,22,1
292030,The Witcher 3: Wild Hunt,"Великолепно, сюжет, диалоги придают доп. атмосферу! Персонажи и сам мир проработан отлично! Советую поиграть, если только пк соответствует требованиям ибо мир очень велик)",2021-01-22 18:18:35,True,0,0,0.0,True,False,76561199083923362,2,2
292030,The Witcher 3: Wild Hunt,КАЧАААААААЙ!!!( кто понял тот поймёт),2021-01-22 18:11:59,True,0,0,0.0,True,False,76561198243379004,77,7
292030,The Witcher 3: Wild Hunt,a,2021-01-22 18:09:35,True,0,0,0.0,True,False,76561198124133410,1284,89
292030,The Witcher 3: Wild Hunt, 虽然才经历了主线的1/10，但谁能不说一句牛逼！！,2021-01-22 18:09:01,True,0,0,0.0,True,False,76561198267329190,13,1
292030,The Witcher 3: Wild Hunt,Generalnie to sztos 10/10,2021-01-22 18:01:24,True,0,0,0.0,True,False,76561198364022451,14,2
292030,The Witcher 3: Wild Hunt,Hm.,2021-01-22 18:00:30,True,0,0,0.0,True,False,76561198354430452,160,4
292030,The Witcher 3: Wild Hunt,cdpj牛逼,2021-01-22 17:54:14,True,0,0,0.0,True,False,76561198344144010,28,4
292030,The Witcher 3: Wild Hunt,Güzel,2021-01-22 17:53:59,True,0,0,0.0,True,False,76561198316182891,14,2
292030,The Witcher 3: Wild Hunt,BOOM,2021-01-22 17:46:38,True,0,0,0.0,True,False,76561198050995742,500,1
